id,image_path,label,stage
imagenet-o_114,electrolytic_electrolytic_capacitor_electrolytic_condenser_0.95255643.jpg,ood_wild,train
imagenet-o_115,checker_chequer_0.9998388.jpg,ood_wild,train
imagenet-o_116,echinocactus_barrel_cactus_0.9995621.jpg,ood_wild,train
imagenet-o_117,crowbar_wrecking_bar_pry_pry_bar_0.98692095.jpg,ood_wild,train
imagenet-o_118,frigate_0.99677986.jpg,ood_wild,train
imagenet-o_119,armlet_arm_band_0.9976745.jpg,ood_wild,val
imagenet-o_120,greens_green_leafy_vegetable_0.99926347.jpg,ood_wild,train
imagenet-o_121,cube_regular_hexahedron_0.9973067.jpg,ood_wild,train
imagenet-o_122,curler_hair_curler_roller_crimper_0.9944882.jpg,ood_wild,train
imagenet-o_123,hardball_0.9864525.jpg,ood_wild,train
imagenet-o_124,ceiling_0.97891814.jpg,ood_wild,train
imagenet-o_125,broomcorn_millet_hog_millet_Panicum_miliaceum_0.9892357.jpg,ood_wild,train
imagenet-o_126,baby_buggy_baby_carriage_carriage_perambulator_pram_stroller_go-cart_pushchair_pusher_0.9965862.jpg,ood_wild,train
imagenet-o_127,common_horsetail_field_horsetail_Equisetum_arvense_0.9958872.jpg,ood_wild,val
imagenet-o_128,cake_mix_0.9846379.jpg,ood_wild,val
imagenet-o_129,buffer_polisher_0.9997745.jpg,ood_wild,train
imagenet-o_130,camshaft_0.9600028.jpg,ood_wild,train
imagenet-o_131,fireball_0.9913796.jpg,ood_wild,train
imagenet-o_132,bay_window_bow_window_0.9999924.jpg,ood_wild,train
imagenet-o_133,magnetic_pole_0.99991786.jpg,ood_wild,train
imagenet-o_134,gable_gable_end_gable_wall_0.99628556.jpg,ood_wild,train
imagenet-o_135,clothespin_clothes_pin_clothes_peg_0.972353.jpg,ood_wild,train
imagenet-o_136,American_agave_Agave_americana_0.9803344.jpg,ood_wild,train
imagenet-o_137,bacon-lettuce-tomato_sandwich_BLT_0.99299365.jpg,ood_wild,train
imagenet-o_138,junction_barrier_barrier_strip_0.997678.jpg,ood_wild,train
imagenet-o_139,anise_aniseed_anise_seed_0.99975747.jpg,ood_wild,train
imagenet-o_140,headstock_0.99845374.jpg,ood_wild,train
imagenet-o_141,canyon_canon_0.99951077.jpg,ood_wild,train
imagenet-o_142,jalousie_0.98438174.jpg,ood_wild,train
imagenet-o_143,applesauce_apple_sauce_0.9776319.jpg,ood_wild,train
imagenet-o_144,laser_optical_maser_0.9999943.jpg,ood_wild,val
imagenet-o_145,batik_0.99590755.jpg,ood_wild,train
imagenet-o_146,eiderdown_duvet_continental_quilt_0.9995722.jpg,ood_wild,val
imagenet-o_147,seabag_0.9992798.jpg,ood_wild,val
imagenet-o_148,jujube_Chinese_date_Chinese_jujube_0.9996817.jpg,ood_wild,train
imagenet-o_149,grab_bar_0.99839765.jpg,ood_wild,train
imagenet-o_150,trap_0.9986619.jpg,ood_wild,train
imagenet-o_151,hoe_0.99996746.jpg,ood_wild,train
imagenet-o_152,cinnamon_roll_cinnamon_bun_cinnamon_snail_0.99819946.jpg,ood_wild,train
imagenet-o_153,greengrocery_0.9958261.jpg,ood_wild,train
imagenet-o_154,candy_confect_0.93781334.jpg,ood_wild,train
imagenet-o_155,beach_towel_0.99954456.jpg,ood_wild,train
imagenet-o_156,butter_knife_0.99987495.jpg,ood_wild,train
imagenet-o_157,tamarind_tamarindo_0.9959115.jpg,ood_wild,val
imagenet-o_158,avocado_alligator_pear_avocado_pear_aguacate_0.9986261.jpg,ood_wild,train
imagenet-o_159,snow_gum_ghost_gum_white_ash_Eucalyptus_coriacea_Eucalyptus_pauciflora_0.9905419.jpg,ood_wild,train
imagenet-o_160,juggler_0.99995947.jpg,ood_wild,train
imagenet-o_161,nopal_0.99954504.jpg,ood_wild,train
imagenet-o_162,bobsledding_0.9986053.jpg,ood_wild,train
imagenet-o_163,alarm_warning_device_alarm_system_0.9488902.jpg,ood_wild,val
imagenet-o_164,forest_tent_caterpillar_Malacosoma_disstria_0.9999279.jpg,ood_wild,train
imagenet-o_165,cockle_0.9936249.jpg,ood_wild,train
imagenet-o_166,torpedo_0.9993498.jpg,ood_wild,train
imagenet-o_167,purifier_0.9988877.jpg,ood_wild,train
imagenet-o_168,igloo_iglu_0.9994862.jpg,ood_wild,train
imagenet-o_169,snack_food_0.9957769.jpg,ood_wild,train
imagenet-o_170,buffer_buffer_storage_buffer_store_0.9990188.jpg,ood_wild,train
imagenet-o_171,cycad_0.9981528.jpg,ood_wild,train
imagenet-o_172,hairpin_0.99778926.jpg,ood_wild,train
imagenet-o_173,faucet_spigot_0.99830294.jpg,ood_wild,train
imagenet-o_174,comb_0.99927324.jpg,ood_wild,train
imagenet-o_175,softball_playground_ball_0.9804914.jpg,ood_wild,train
imagenet-o_176,swastika_Hakenkreuz_0.9972609.jpg,ood_wild,val
imagenet-o_177,cookie_sheet_baking_tray_0.9936107.jpg,ood_wild,train
imagenet-o_178,equalizer_equaliser_0.9871481.jpg,ood_wild,train
imagenet-o_179,spur_gear_spur_wheel_0.97860867.jpg,ood_wild,train
imagenet-o_180,easel_0.99939597.jpg,ood_wild,train
imagenet-o_181,horseshoe_shoe_0.9920657.jpg,ood_wild,train
imagenet-o_182,cabinet_0.9996885.jpg,ood_wild,train
imagenet-o_183,sport_kite_stunt_kite_0.99985313.jpg,ood_wild,train
imagenet-o_184,cassia_bark_Chinese_cinnamon_0.9967223.jpg,ood_wild,train
imagenet-o_185,universal_joint_universal_0.9965295.jpg,ood_wild,train
imagenet-o_186,visual_display_unit_VDU_0.9916659.jpg,ood_wild,train
imagenet-o_187,cycad_0.9999603.jpg,ood_wild,train
imagenet-o_188,caster_castor_0.9980129.jpg,ood_wild,val
imagenet-o_189,Allen_wrench_0.9868526.jpg,ood_wild,train
imagenet-o_190,wood_grain_woodgrain_woodiness_0.98962677.jpg,ood_wild,train
imagenet-o_191,towel_rack_towel_horse_0.9945591.jpg,ood_wild,train
imagenet-o_192,gourd_calabash_0.97787124.jpg,ood_wild,train
imagenet-o_193,sconce_0.99401844.jpg,ood_wild,train
imagenet-o_194,plate_scale_shell_0.99860793.jpg,ood_wild,val
imagenet-o_195,bowling_alley_0.9993542.jpg,ood_wild,train
imagenet-o_196,concrete_0.9998073.jpg,ood_wild,train
imagenet-o_197,candied_apple_candy_apple_taffy_apple_caramel_apple_toffee_apple_0.9980294.jpg,ood_wild,train
imagenet-o_198,reliquary_0.9960355.jpg,ood_wild,val
imagenet-o_199,bantamweight_0.99997044.jpg,ood_wild,train
imagenet-o_200,graffito_graffiti_0.9998099.jpg,ood_wild,train
imagenet-o_201,baptismal_font_baptistry_baptistery_font_0.99831235.jpg,ood_wild,train
imagenet-o_202,herringbone_herringbone_pattern_0.9999981.jpg,ood_wild,train
imagenet-o_203,cookie_cutter_0.9972531.jpg,ood_wild,val
imagenet-o_204,diskette_floppy_floppy_disk_0.9983417.jpg,ood_wild,train
imagenet-o_205,steam_turbine_0.9995633.jpg,ood_wild,train
imagenet-o_206,fresh_bean_0.9525586.jpg,ood_wild,val
imagenet-o_207,cherry_tomato_0.9884024.jpg,ood_wild,val
imagenet-o_208,beam_0.88049287.jpg,ood_wild,val
imagenet-o_209,ellipse_oval_0.99996066.jpg,ood_wild,train
imagenet-o_210,jar_0.9996773.jpg,ood_wild,train
imagenet-o_211,operating_table_0.99950886.jpg,ood_wild,train
imagenet-o_212,kale_kail_cole_0.954693.jpg,ood_wild,train
imagenet-o_213,air_filter_air_cleaner_0.9956.jpg,ood_wild,train
imagenet-o_214,cartridge_holder_cartridge_clip_clip_magazine_0.99916315.jpg,ood_wild,val
imagenet-o_215,chintz_0.994638.jpg,ood_wild,train
imagenet-o_216,chip_poker_chip_0.9999882.jpg,ood_wild,train
imagenet-o_217,tooth_0.9914603.jpg,ood_wild,train
imagenet-o_218,framework_0.9994294.jpg,ood_wild,train
imagenet-o_219,lanyard_laniard_0.9993948.jpg,ood_wild,val
imagenet-o_220,air_conditioner_air_conditioning_0.9427736.jpg,ood_wild,train
imagenet-o_221,jew's_harp_jews'_harp_mouth_bow_0.9998505.jpg,ood_wild,train
imagenet-o_222,butter_dish_0.9871387.jpg,ood_wild,val
imagenet-o_223,embryo_conceptus_fertilized_egg_0.99978966.jpg,ood_wild,train
imagenet-o_224,wagon_tire_0.99823904.jpg,ood_wild,train
imagenet-o_225,Alpine_lady_fern_Athyrium_distentifolium_0.99772996.jpg,ood_wild,train
imagenet-o_226,hand_glass_hand_mirror_0.99609023.jpg,ood_wild,train
imagenet-o_227,filament_0.9990663.jpg,ood_wild,train
imagenet-o_228,candlestick_candle_holder_0.9842594.jpg,ood_wild,val
imagenet-o_229,cartridge_fuse_0.9973666.jpg,ood_wild,train
imagenet-o_230,jewfish_Mycteroperca_bonaci_0.9998417.jpg,ood_wild,train
imagenet-o_231,theropod_theropod_dinosaur_bird-footed_dinosaur_0.999297.jpg,ood_wild,train
imagenet-o_232,timepiece_timekeeper_horologe_0.9991602.jpg,ood_wild,train
imagenet-o_233,solar_array_solar_battery_solar_panel_0.9865064.jpg,ood_wild,train
imagenet-o_234,planchet_coin_blank_0.9993767.jpg,ood_wild,train
imagenet-o_235,bath_salts_0.9970126.jpg,ood_wild,train
imagenet-o_236,paper_clip_paperclip_gem_clip_0.997407.jpg,ood_wild,train
imagenet-o_237,overall_0.99763834.jpg,ood_wild,train
imagenet-o_238,box_office_ticket_office_ticket_booth_0.9980731.jpg,ood_wild,train
imagenet-o_239,zoysia_0.9655677.jpg,ood_wild,val
imagenet-o_240,attic_0.99611276.jpg,ood_wild,train
imagenet-o_241,yellow_adder's_tongue_trout_lily_amberbell_Erythronium_americanum_0.99782085.jpg,ood_wild,train
imagenet-o_242,cellophane_0.99975115.jpg,ood_wild,train
imagenet-o_243,ceratosaur_ceratosaurus_0.99999106.jpg,ood_wild,train
imagenet-o_244,lass_lassie_young_girl_jeune_fille_0.9998679.jpg,ood_wild,train
imagenet-o_245,banksia_0.9964977.jpg,ood_wild,val
imagenet-o_246,cage_coop_0.9999852.jpg,ood_wild,train
imagenet-o_247,gumbo_okra_0.983065.jpg,ood_wild,train
imagenet-o_248,bathyscaphe_bathyscaph_bathyscape_0.99957293.jpg,ood_wild,train
imagenet-o_249,button_0.9999497.jpg,ood_wild,train
imagenet-o_250,sewage_disposal_plant_disposal_plant_0.9998393.jpg,ood_wild,val
imagenet-o_251,quetzal_quetzal_bird_0.99996567.jpg,ood_wild,val
imagenet-o_252,spice_rack_0.99776316.jpg,ood_wild,train
imagenet-o_253,bicycle_wheel_0.9992999.jpg,ood_wild,train
imagenet-o_254,snare_drum_snare_side_drum_0.99987745.jpg,ood_wild,train
imagenet-o_255,capsule_0.9807374.jpg,ood_wild,train
imagenet-o_256,mammillaria_0.99765563.jpg,ood_wild,train
imagenet-o_257,car_bomb_0.99780875.jpg,ood_wild,train
imagenet-o_258,window_blind_0.9897536.jpg,ood_wild,train
imagenet-o_259,pomelo_shaddock_0.99805117.jpg,ood_wild,train
imagenet-o_260,bullion_0.997959.jpg,ood_wild,train
imagenet-o_261,carryall_holdall_tote_tote_bag_0.9999325.jpg,ood_wild,train
imagenet-o_262,arthrogram_0.99926585.jpg,ood_wild,train
imagenet-o_263,loop_0.99763846.jpg,ood_wild,train
imagenet-o_264,bullet_slug_0.9951981.jpg,ood_wild,train
imagenet-o_265,electric_mixer_0.9997762.jpg,ood_wild,train
imagenet-o_266,gluten_bread_0.99361706.jpg,ood_wild,train
imagenet-o_267,frond_0.99969447.jpg,ood_wild,train
imagenet-o_268,battleship_battlewagon_0.9999852.jpg,ood_wild,val
imagenet-o_269,map_0.9992052.jpg,ood_wild,train
imagenet-o_270,stair-carpet_0.9999608.jpg,ood_wild,val
imagenet-o_271,rhombus_rhomb_diamond_0.99825865.jpg,ood_wild,train
imagenet-o_272,jello_Jell-O_0.99697936.jpg,ood_wild,train
imagenet-o_273,star_0.9997601.jpg,ood_wild,train
imagenet-o_274,polo_shirt_sport_shirt_0.9846922.jpg,ood_wild,train
imagenet-o_275,refreshment_0.99406356.jpg,ood_wild,train
imagenet-o_276,satin_0.98470217.jpg,ood_wild,val
imagenet-o_277,brine_shrimp_Artemia_salina_0.999961.jpg,ood_wild,train
imagenet-o_278,chain_concatenation_0.99968445.jpg,ood_wild,train
imagenet-o_279,table-tennis_table_ping-pong_table_pingpong_table_0.99433523.jpg,ood_wild,val
imagenet-o_280,cartridge_0.99708986.jpg,ood_wild,train
imagenet-o_281,drawing_chalk_0.99988234.jpg,ood_wild,train
imagenet-o_282,closed-circuit_television_0.99704933.jpg,ood_wild,train
imagenet-o_283,whip_0.9999293.jpg,ood_wild,val
imagenet-o_284,millet_0.9999386.jpg,ood_wild,train
imagenet-o_285,surgical_instrument_0.9981998.jpg,ood_wild,train
imagenet-o_286,nude_nude_painting_0.99991727.jpg,ood_wild,val
imagenet-o_287,flashlight_torch_0.99461126.jpg,ood_wild,train
imagenet-o_288,fairy_ring_fairy_circle_0.99916553.jpg,ood_wild,train
imagenet-o_289,drop_cloth_0.9998915.jpg,ood_wild,train
imagenet-o_290,ticking_0.9910739.jpg,ood_wild,train
imagenet-o_291,tooth_fungus_0.99901533.jpg,ood_wild,val
imagenet-o_292,egg_eggs_0.9706022.jpg,ood_wild,train
imagenet-o_293,silo_0.99964595.jpg,ood_wild,train
imagenet-o_294,dendrite_0.93461937.jpg,ood_wild,train
imagenet-o_295,air_conditioner_air_conditioning_0.9990707.jpg,ood_wild,train
imagenet-o_296,bit_0.99993646.jpg,ood_wild,train
imagenet-o_297,fudge_0.9993512.jpg,ood_wild,train
imagenet-o_298,candy_corn_0.99786.jpg,ood_wild,train
imagenet-o_299,anthurium_tailflower_tail-flower_0.97951996.jpg,ood_wild,train
imagenet-o_300,water-base_paint_0.99987257.jpg,ood_wild,train
imagenet-o_301,luggage_rack_roof_rack_0.9904169.jpg,ood_wild,val
imagenet-o_302,amphitheater_amphitheatre_0.9999995.jpg,ood_wild,train
imagenet-o_303,water_jump_0.99898094.jpg,ood_wild,train
imagenet-o_304,chain_store_0.9992731.jpg,ood_wild,val
imagenet-o_305,canary_seed_0.99991465.jpg,ood_wild,train
imagenet-o_306,triangle_trigon_trilateral_0.993419.jpg,ood_wild,val
imagenet-o_307,earplug_0.97487134.jpg,ood_wild,train
imagenet-o_308,hot_line_0.9951532.jpg,ood_wild,train
imagenet-o_309,cigar_cutter_0.9974341.jpg,ood_wild,train
imagenet-o_310,air_conditioner_air_conditioning_0.9926311.jpg,ood_wild,val
imagenet-o_311,pendant_earring_drop_earring_eardrop_0.9993111.jpg,ood_wild,val
imagenet-o_312,clamshell_grapple_0.99975806.jpg,ood_wild,train
imagenet-o_313,A_battery_0.9366812.jpg,ood_wild,train
imagenet-o_314,can_tin_tin_can_0.9999347.jpg,ood_wild,val
imagenet-o_315,plow_horse_plough_horse_0.99936455.jpg,ood_wild,train
imagenet-o_316,spark_arrester_sparker_0.98264587.jpg,ood_wild,train
imagenet-o_317,cartridge_belt_0.9956928.jpg,ood_wild,train
imagenet-o_318,pitch_pipe_0.97990453.jpg,ood_wild,train
imagenet-o_319,reticle_reticule_graticule_0.9938583.jpg,ood_wild,train
imagenet-o_320,Burberry_0.99593395.jpg,ood_wild,train
imagenet-o_321,sugar_refined_sugar_0.99949634.jpg,ood_wild,train
imagenet-o_322,gold_fern_Pityrogramma_chrysophylla_0.99171984.jpg,ood_wild,val
imagenet-o_323,right_triangle_right-angled_triangle_0.9974777.jpg,ood_wild,train
imagenet-o_324,pachyderm_0.99975795.jpg,ood_wild,train
imagenet-o_325,yacca_yacca_podocarp_Podocarpus_coriaceus_0.99839103.jpg,ood_wild,train
imagenet-o_326,tongue_depressor_0.999199.jpg,ood_wild,train
imagenet-o_327,pleat_plait_0.99855584.jpg,ood_wild,train
imagenet-o_328,package_store_liquor_store_off-licence_0.9992706.jpg,ood_wild,train
imagenet-o_329,cereal_oat_Avena_sativa_0.9998404.jpg,ood_wild,train
imagenet-o_330,assembly_hall_0.98408604.jpg,ood_wild,train
imagenet-o_331,brass_0.9932662.jpg,ood_wild,train
imagenet-o_332,Boletus_pallidus_0.9993656.jpg,ood_wild,train
imagenet-o_333,table-tennis_racquet_table-tennis_bat_pingpong_paddle_0.9998047.jpg,ood_wild,train
imagenet-o_334,airdock_hangar_repair_shed_0.99994016.jpg,ood_wild,train
imagenet-o_335,light-emitting_diode_LED_0.9972543.jpg,ood_wild,train
imagenet-o_336,concrete_0.9999963.jpg,ood_wild,train
imagenet-o_337,lead_pencil_0.9455213.jpg,ood_wild,train
imagenet-o_338,ovoid_0.99789065.jpg,ood_wild,train
imagenet-o_339,heart_0.9792092.jpg,ood_wild,train
imagenet-o_340,emesis_basin_0.9934109.jpg,ood_wild,train
imagenet-o_341,accelerator_accelerator_pedal_gas_pedal_gas_throttle_gun_0.9984384.jpg,ood_wild,val
imagenet-o_342,dustpan_0.92130953.jpg,ood_wild,train
imagenet-o_343,plant_flora_plant_life_0.98885393.jpg,ood_wild,train
imagenet-o_344,interstellar_space_0.9991642.jpg,ood_wild,train
imagenet-o_345,backbench_0.97433984.jpg,ood_wild,val
imagenet-o_346,discharge_pipe_0.9947924.jpg,ood_wild,train
imagenet-o_347,safety_rail_guardrail_0.9962431.jpg,ood_wild,train
imagenet-o_348,flame_fish_flamefish_Apogon_maculatus_0.99878496.jpg,ood_wild,val
imagenet-o_349,cigarette_holder_0.9881052.jpg,ood_wild,val
imagenet-o_350,lentil_0.97609544.jpg,ood_wild,train
imagenet-o_351,tarmacadam_tarmac_macadam_0.99722505.jpg,ood_wild,train
imagenet-o_352,chlorella_0.996055.jpg,ood_wild,train
imagenet-o_353,wether_0.99981374.jpg,ood_wild,train
imagenet-o_354,millipede_millepede_milliped_0.9999697.jpg,ood_wild,train
imagenet-o_355,jar_0.9966097.jpg,ood_wild,train
imagenet-o_356,charcoal_wood_coal_0.99940836.jpg,ood_wild,train
imagenet-o_357,Arizona_sycamore_Platanus_wrightii_0.9996673.jpg,ood_wild,train
imagenet-o_358,gum_ball_0.99638534.jpg,ood_wild,val
imagenet-o_359,mazer_0.99573463.jpg,ood_wild,train
imagenet-o_360,handcart_pushcart_cart_go-cart_0.95652604.jpg,ood_wild,val
imagenet-o_361,polygon_polygonal_shape_0.97553366.jpg,ood_wild,train
imagenet-o_362,ice_ax_ice_axe_piolet_0.9872256.jpg,ood_wild,train
imagenet-o_363,basking_shark_Cetorhinus_maximus_0.9992066.jpg,ood_wild,train
imagenet-o_364,line_0.9981669.jpg,ood_wild,val
imagenet-o_365,S-shape_0.9999201.jpg,ood_wild,train
imagenet-o_366,marrow_marrow_squash_vegetable_marrow_0.9992648.jpg,ood_wild,train
imagenet-o_367,candy_corn_0.99747807.jpg,ood_wild,train
imagenet-o_368,Chinese_gooseberry_kiwi_kiwi_vine_Actinidia_chinensis_Actinidia_deliciosa_0.99428564.jpg,ood_wild,train
imagenet-o_369,tanager_0.99870455.jpg,ood_wild,train
imagenet-o_370,nut_0.9997439.jpg,ood_wild,train
imagenet-o_371,joist_0.9993387.jpg,ood_wild,train
imagenet-o_372,bodkin_0.99808705.jpg,ood_wild,train
